time,roll_e,pitch_e,yaw_e
15.198000,-0.011928,0.020835,0.595682
15.200000,-0.011895,0.020555,0.596140
15.202000,-0.011874,0.020261,0.596606
15.204000,-0.011867,0.019954,0.597081
15.206000,-0.011872,0.019635,0.597563
15.208000,-0.011890,0.019303,0.598052
15.212000,-0.011921,0.018959,0.598550
15.212000,-0.011966,0.018603,0.599058
15.214000,-0.012024,0.018236,0.599577
15.216000,-0.012096,0.017856,0.600107
15.220000,-0.012181,0.017466,0.600647
15.220000,-0.012278,0.017065,0.601197
15.222000,-0.012388,0.016653,0.601757
15.226000,-0.012509,0.016230,0.602327
15.226000,-0.012642,0.015798,0.602904
15.228000,-0.012786,0.015356,0.603489
15.232000,-0.012942,0.014904,0.604082
15.232000,-0.013109,0.014443,0.604684
15.234000,-0.013288,0.013973,0.605292
15.238000,-0.013477,0.013495,0.605909
15.238000,-0.013681,0.013010,0.606546
15.240000,-0.013898,0.012516,0.607205
15.244000,-0.014128,0.012014,0.607884
15.244000,-0.014370,0.011503,0.608580
15.246000,-0.014622,0.010983,0.609289
15.250000,-0.014883,0.010456,0.610008
15.250000,-0.014883,0.010456,0.610008
15.252000,-0.015424,0.009378,0.611458
15.254000,-0.015703,0.008829,0.612184
15.256000,-0.015989,0.008275,0.612909
15.258000,-0.016280,0.007717,0.613629
15.260000,-0.016606,0.007096,0.614276
15.262000,-0.016976,0.006413,0.614890
15.266000,-0.017332,0.005725,0.615382
15.266000,-0.017669,0.005041,0.615757
15.268000,-0.017985,0.004369,0.616021
15.270000,-0.018275,0.003714,0.616192
15.272000,-0.018540,0.003080,0.616288
15.276000,-0.018777,0.002470,0.616327
15.278000,-0.018986,0.001886,0.616325
15.278000,-0.019165,0.001330,0.616298
15.280000,-0.019314,0.000803,0.616258
15.282000,-0.019432,0.000305,0.616215
15.284000,-0.019520,-0.000162,0.616179
15.288000,-0.019580,-0.000600,0.616154
15.290000,-0.019613,-0.001012,0.616136
15.290000,-0.019621,-0.001397,0.616123
15.292000,-0.019604,-0.001756,0.616119
15.294000,-0.019564,-0.002088,0.616125
15.296000,-0.019501,-0.002395,0.616144
15.300000,-0.019417,-0.002677,0.616178
15.300000,-0.019313,-0.002936,0.616229
15.302000,-0.019190,-0.003172,0.616298
15.304000,-0.019048,-0.003385,0.616385
15.306000,-0.018889,-0.003577,0.616490
15.308000,-0.018714,-0.003749,0.616615
15.312000,-0.018524,-0.003900,0.616758
15.314000,-0.018319,-0.004033,0.616922
15.314000,-0.018102,-0.004148,0.617105
15.316000,-0.017872,-0.004245,0.617308
15.318000,-0.017631,-0.004326,0.617530
15.320000,-0.017380,-0.004392,0.617772
15.324000,-0.017120,-0.004443,0.618032
15.326000,-0.016852,-0.004482,0.618311
15.326000,-0.016577,-0.004508,0.618607
15.328000,-0.016295,-0.004522,0.618921
15.330000,-0.016008,-0.004525,0.619252
15.332000,-0.015716,-0.004518,0.619600
15.336000,-0.015420,-0.004501,0.619965
15.338000,-0.015120,-0.004475,0.620345
15.338000,-0.014818,-0.004439,0.620741
15.340000,-0.014514,-0.004396,0.621153
15.342000,-0.014207,-0.004345,0.621581
15.344000,-0.013900,-0.004286,0.622023
15.346000,-0.013592,-0.004220,0.622481
15.350000,-0.013283,-0.004148,0.622953
15.350000,-0.012975,-0.004069,0.623440
15.352000,-0.012667,-0.003985,0.623940
15.354000,-0.012360,-0.003895,0.624454
15.356000,-0.012055,-0.003800,0.624982
15.360000,-0.011752,-0.003700,0.625523
15.362000,-0.011450,-0.003595,0.626078
15.362000,-0.011151,-0.003486,0.626646
15.364000,-0.010854,-0.003372,0.627227
15.366000,-0.010560,-0.003255,0.627821
15.368000,-0.010268,-0.003133,0.628428
15.372000,-0.009980,-0.003009,0.629048
15.374000,-0.009695,-0.002880,0.629682
15.374000,-0.009412,-0.002749,0.630328
15.376000,-0.009133,-0.002614,0.630988
15.378000,-0.008857,-0.002477,0.631660
15.380000,-0.008584,-0.002337,0.632346
15.384000,-0.008315,-0.002194,0.633044
15.384000,-0.008049,-0.002049,0.633756
15.386000,-0.007787,-0.001902,0.634480
15.388000,-0.007530,-0.001752,0.635216
15.390000,-0.007276,-0.001602,0.635964
15.392000,-0.007026,-0.001449,0.636723
15.396000,-0.006780,-0.001295,0.637493
15.396000,-0.006539,-0.001140,0.638275
15.398000,-0.006301,-0.000984,0.639068
15.400000,-0.006068,-0.000826,0.639874
15.402000,-0.005839,-0.000668,0.640692
15.404000,-0.005614,-0.000508,0.641523
15.408000,-0.005393,-0.000348,0.642366
15.408000,-0.005176,-0.000187,0.643222
15.410000,-0.004963,-0.000025,0.644091
15.412000,-0.004755,0.000137,0.644969
15.414000,-0.004551,0.000298,0.645855
15.416000,-0.004351,0.000459,0.646750
15.420000,-0.004155,0.000620,0.647654
15.420000,-0.003963,0.000781,0.648567
15.422000,-0.003774,0.000941,0.649491
15.424000,-0.003590,0.001101,0.650426
15.426000,-0.003409,0.001261,0.651374
15.430000,-0.003057,0.001581,0.653307
15.432000,-0.002886,0.001741,0.654295
15.432000,-0.002886,0.001741,0.654295
15.434000,-0.002717,0.001901,0.655294
15.436000,-0.002552,0.002060,0.656305
15.438000,-0.002392,0.002214,0.657300
15.442000,-0.002083,0.002513,0.659248
15.442000,-0.002083,0.002513,0.659248
15.444000,-0.001932,0.002659,0.660214
15.446000,-0.001784,0.002806,0.661189
15.448000,-0.001636,0.002953,0.662184
15.452000,-0.002234,0.003484,0.664045
15.454000,-0.002823,0.003815,0.664794
15.454000,-0.002823,0.003815,0.664794
15.456000,-0.003495,0.004166,0.665365
15.458000,-0.004228,0.004538,0.665759
15.460000,-0.005008,0.004932,0.665990
15.462000,-0.005822,0.005347,0.666095
15.464000,-0.006659,0.005782,0.666116
15.466000,-0.007505,0.006237,0.666058
15.468000,-0.008350,0.006708,0.665938
15.472000,-0.009998,0.007693,0.665595
15.474000,-0.009998,0.007693,0.665595
15.474000,-0.010783,0.008202,0.665386
15.476000,-0.011535,0.008719,0.665166
15.478000,-0.012248,0.009241,0.664937
15.480000,-0.012917,0.009767,0.664705
15.484000,-0.014114,0.010823,0.664247
15.484000,-0.014114,0.010823,0.664247
15.486000,-0.014639,0.011349,0.664032
15.488000,-0.015117,0.011871,0.663828
15.490000,-0.015545,0.012389,0.663639
15.492000,-0.015923,0.012899,0.663465
15.496000,-0.016536,0.013896,0.663171
15.498000,-0.016536,0.013896,0.663171
15.498000,-0.016773,0.014380,0.663055
15.500000,-0.016970,0.014852,0.662961
15.502000,-0.017126,0.015311,0.662890
15.504000,-0.017243,0.015758,0.662842
15.508000,-0.017366,0.016608,0.662810
15.510000,-0.017376,0.017011,0.662826
15.510000,-0.017376,0.017011,0.662826
15.512000,-0.017358,0.017397,0.662863
15.514000,-0.017312,0.017768,0.662920
15.516000,-0.017241,0.018123,0.662995
15.520000,-0.017030,0.018780,0.663202
15.520000,-0.017030,0.018780,0.663202
15.522000,-0.016896,0.019083,0.663332
15.524000,-0.016747,0.019370,0.663479
15.526000,-0.016583,0.019638,0.663644
15.528000,-0.016407,0.019889,0.663825
15.532000,-0.016024,0.020337,0.664233
15.534000,-0.016024,0.020337,0.664233
15.534000,-0.015820,0.020534,0.664459
15.536000,-0.015612,0.020714,0.664700
15.538000,-0.015399,0.020875,0.664952
15.540000,-0.015183,0.021019,0.665216
15.544000,-0.014749,0.021251,0.665775
15.546000,-0.014534,0.021339,0.666070
15.546000,-0.014534,0.021339,0.666070
15.548000,-0.014321,0.021410,0.666374
15.550000,-0.014113,0.021463,0.666687
15.552000,-0.013910,0.021499,0.667010
15.556000,-0.013522,0.021517,0.667683
15.558000,-0.013522,0.021517,0.667683
15.558000,-0.013338,0.021500,0.668034
15.560000,-0.013162,0.021466,0.668392
15.562000,-0.012994,0.021416,0.668757
15.564000,-0.012834,0.021349,0.669129
15.568000,-0.012543,0.021166,0.669891
15.568000,-0.012543,0.021166,0.669891
15.570000,-0.012412,0.021051,0.670282
15.572000,-0.012291,0.020921,0.670678
15.574000,-0.012181,0.020776,0.671082
15.576000,-0.012082,0.020616,0.671492
15.580000,-0.011918,0.020252,0.672334
15.580000,-0.011918,0.020252,0.672334
15.582000,-0.011854,0.020049,0.672767
15.584000,-0.011800,0.019833,0.673207
15.586000,-0.011759,0.019602,0.673655
15.590000,-0.011710,0.019100,0.674568
15.592000,-0.011703,0.018830,0.675033
15.592000,-0.011703,0.018830,0.675033
15.594000,-0.011705,0.018548,0.675504
15.596000,-0.011719,0.018254,0.675980
15.598000,-0.011744,0.017948,0.676464
15.602000,-0.011829,0.017302,0.677453
15.602000,-0.011829,0.017302,0.677453
15.604000,-0.011890,0.016961,0.677959
15.606000,-0.011960,0.016611,0.678472
15.608000,-0.012043,0.016249,0.678994
15.610000,-0.012136,0.015877,0.679525
15.612000,-0.012242,0.015495,0.680066
15.614000,-0.012358,0.015103,0.680618
15.616000,-0.012486,0.014701,0.681181
15.618000,-0.012624,0.014289,0.681755
15.620000,-0.012772,0.013868,0.682339
15.624000,-0.012930,0.013437,0.682935
15.624000,-0.013099,0.012998,0.683541
15.626000,-0.013277,0.012550,0.684159
15.628000,-0.013464,0.012094,0.684787
15.630000,-0.013661,0.011630,0.685426
15.632000,-0.013867,0.011157,0.686076
15.636000,-0.014081,0.010677,0.686736
15.636000,-0.014305,0.010189,0.687410
15.638000,-0.014543,0.009695,0.688119
15.640000,-0.014793,0.009192,0.688859
15.642000,-0.015052,0.008682,0.689623
15.644000,-0.015356,0.008096,0.690348
15.648000,-0.015692,0.007452,0.691029
15.648000,-0.016015,0.006795,0.691598
15.650000,-0.016321,0.006135,0.692061
15.652000,-0.016606,0.005482,0.692423
15.654000,-0.016868,0.004842,0.692701
15.656000,-0.017107,0.004220,0.692912
15.660000,-0.017321,0.003620,0.693070
15.660000,-0.017509,0.003045,0.693192
15.662000,-0.017671,0.002495,0.693279
15.666000,-0.017808,0.001971,0.693340
15.666000,-0.017920,0.001474,0.693385
15.668000,-0.018006,0.001006,0.693421
15.670000,-0.018067,0.000566,0.693458
15.672000,-0.018103,0.000153,0.693499
15.676000,-0.018116,-0.000233,0.693552
15.676000,-0.018107,-0.000592,0.693618
15.678000,-0.018075,-0.000926,0.693699
15.680000,-0.018021,-0.001235,0.693796
15.682000,-0.017946,-0.001519,0.693909
15.686000,-0.017852,-0.001780,0.694040
15.686000,-0.017741,-0.002019,0.694191
15.688000,-0.017611,-0.002236,0.694361
15.690000,-0.017466,-0.002432,0.694550
15.692000,-0.017305,-0.002609,0.694759
15.694000,-0.017131,-0.002767,0.694988
15.696000,-0.016942,-0.002907,0.695236
15.698000,-0.016743,-0.003031,0.695502
15.700000,-0.016533,-0.003138,0.695788
15.702000,-0.016312,-0.003230,0.696091
15.704000,-0.016082,-0.003307,0.696412
15.708000,-0.015844,-0.003370,0.696750
15.710000,-0.015598,-0.003421,0.697106
15.710000,-0.015344,-0.003458,0.697478
15.712000,-0.015085,-0.003484,0.697866
15.714000,-0.014820,-0.003499,0.698271
15.716000,-0.014550,-0.003503,0.698692
15.720000,-0.013999,-0.003481,0.699580
15.722000,-0.013999,-0.003481,0.699580
15.724000,-0.013718,-0.003457,0.700046
15.724000,-0.013436,-0.003425,0.700526
15.726000,-0.013151,-0.003384,0.701020
15.728000,-0.012865,-0.003336,0.701528
15.732000,-0.012579,-0.003281,0.702049
15.734000,-0.012291,-0.003219,0.702585
15.734000,-0.012003,-0.003150,0.703133
15.736000,-0.011716,-0.003075,0.703693
15.738000,-0.011430,-0.002995,0.704266
15.740000,-0.011145,-0.002909,0.704852
15.744000,-0.010579,-0.002723,0.706061
15.744000,-0.010579,-0.002723,0.706061
15.746000,-0.010298,-0.002623,0.706684
15.748000,-0.010020,-0.002519,0.707318
15.752000,-0.009472,-0.002300,0.708624
15.752000,-0.009472,-0.002300,0.708624
15.754000,-0.009202,-0.002185,0.709295
15.758000,-0.008935,-0.002068,0.709976
15.760000,-0.008672,-0.001947,0.710671
15.760000,-0.008412,-0.001824,0.711377
15.762000,-0.008156,-0.001698,0.712093
15.766000,-0.007903,-0.001569,0.712822
15.766000,-0.007655,-0.001439,0.713563
15.768000,-0.007410,-0.001306,0.714316
15.772000,-0.006933,-0.001035,0.715858
15.774000,-0.006933,-0.001035,0.715858
15.774000,-0.006700,-0.000896,0.716648
15.776000,-0.006472,-0.000757,0.717447
15.778000,-0.006248,-0.000615,0.718259
15.782000,-0.005812,-0.000328,0.719919
15.784000,-0.005601,-0.000183,0.720768
15.784000,-0.005601,-0.000183,0.720768
15.786000,-0.005394,-0.000037,0.721626
15.788000,-0.005191,0.000109,0.722492
15.790000,-0.004993,0.000255,0.723367
15.794000,-0.004799,0.000401,0.724251
15.796000,-0.004610,0.000548,0.725145
15.796000,-0.004424,0.000695,0.726049
15.798000,-0.004243,0.000843,0.726962
15.800000,-0.004066,0.000991,0.727887
15.804000,-0.003724,0.001288,0.729769
15.806000,-0.003724,0.001288,0.729769
15.806000,-0.003558,0.001437,0.730729
15.808000,-0.003396,0.001586,0.731701
15.810000,-0.003237,0.001735,0.732686
15.812000,-0.003083,0.001883,0.733671
15.814000,-0.002934,0.002028,0.734656
15.816000,-0.002789,0.002172,0.735643
15.818000,-0.002647,0.002314,0.736632
15.820000,-0.002508,0.002456,0.737626
15.824000,-0.002373,0.002598,0.738628
15.824000,-0.002240,0.002740,0.739640
15.826000,-0.002109,0.002882,0.740663
15.828000,-0.001981,0.003025,0.741700
15.830000,-0.001855,0.003169,0.742754
15.832000,-0.001729,0.003313,0.743827
15.836000,-0.001936,0.003526,0.744852
15.838000,-0.002460,0.003801,0.745830
15.838000,-0.003105,0.004114,0.746752
15.840000,-0.003855,0.004440,0.747513
15.842000,-0.004672,0.004781,0.748106
15.846000,-0.006411,0.005507,0.748790
15.846000,-0.006411,0.005507,0.748790
15.848000,-0.007307,0.005892,0.748915
15.850000,-0.008210,0.006289,0.748925
15.854000,-0.009105,0.006704,0.748838
15.854000,-0.009985,0.007135,0.748673
15.856000,-0.010842,0.007582,0.748446
15.858000,-0.011672,0.008045,0.748172
15.862000,-0.012468,0.008521,0.747863
15.862000,-0.013233,0.009011,0.747551
15.864000,-0.013233,0.009011,0.747551
15.866000,-0.014650,0.010024,0.746952
15.870000,-0.015295,0.010542,0.746679
15.872000,-0.015891,0.011067,0.746428
15.874000,-0.016439,0.011594,0.746199
15.874000,-0.016937,0.012120,0.745995
15.876000,-0.017385,0.012644,0.745814
15.880000,-0.018131,0.013677,0.745529
15.882000,-0.018131,0.013677,0.745529
15.882000,-0.018431,0.014183,0.745423
15.884000,-0.018687,0.014679,0.745344
15.886000,-0.018898,0.015165,0.745289
15.888000,-0.019065,0.015640,0.745257
15.892000,-0.019273,0.016553,0.745259
15.892000,-0.019273,0.016553,0.745259
15.894000,-0.019320,0.016989,0.745291
15.896000,-0.019334,0.017410,0.745345
15.898000,-0.019315,0.017816,0.745419
15.902000,-0.019266,0.018207,0.745513
15.904000,-0.019086,0.018941,0.745760
15.906000,-0.019086,0.018941,0.745760
15.906000,-0.018961,0.019283,0.745912
15.908000,-0.018815,0.019608,0.746081
15.910000,-0.018652,0.019916,0.746268
15.914000,-0.018274,0.020479,0.746687
15.916000,-0.018274,0.020479,0.746687
15.916000,-0.018064,0.020733,0.746916
15.918000,-0.017844,0.020970,0.747160
15.920000,-0.017615,0.021189,0.747416
15.922000,-0.017378,0.021389,0.747684
15.926000,-0.017134,0.021572,0.747965
15.926000,-0.016887,0.021736,0.748256
15.928000,-0.016636,0.021882,0.748559
15.930000,-0.016384,0.022010,0.748873
15.932000,-0.016131,0.022118,0.749197
15.936000,-0.015880,0.022208,0.749531
15.938000,-0.015631,0.022278,0.749875
15.938000,-0.015385,0.022329,0.750226
15.940000,-0.015143,0.022361,0.750584
15.940000,-0.015143,0.022361,0.750584
15.942000,-0.014673,0.022371,0.751317
15.948000,-0.014447,0.022349,0.751692
15.950000,-0.014229,0.022309,0.752075
15.950000,-0.014018,0.022252,0.752463
15.952000,-0.013817,0.022178,0.752858
15.954000,-0.013625,0.022088,0.753260
15.956000,-0.013442,0.021982,0.753667
15.960000,-0.013269,0.021859,0.754082
15.960000,-0.013106,0.021721,0.754503
15.962000,-0.012953,0.021567,0.754927
15.964000,-0.012810,0.021398,0.755356
15.966000,-0.012678,0.021213,0.755788
15.970000,-0.012556,0.021015,0.756225
15.970000,-0.012445,0.020801,0.756665
15.972000,-0.012345,0.020574,0.757110
15.974000,-0.012256,0.020333,0.757560
15.978000,-0.012180,0.020079,0.758015
15.980000,-0.012115,0.019812,0.758476
15.980000,-0.012063,0.019531,0.758943
15.982000,-0.012021,0.019238,0.759415
15.984000,-0.011992,0.018932,0.759894
15.986000,-0.011974,0.018614,0.760380
15.990000,-0.011967,0.018285,0.760870
15.990000,-0.011970,0.017943,0.761365
15.992000,-0.011984,0.017590,0.761864
15.994000,-0.012008,0.017226,0.762369
15.996000,-0.012043,0.016852,0.762879
16.000000,-0.012088,0.016468,0.763396
16.000000,-0.012145,0.016073,0.763920
16.002000,-0.012214,0.015669,0.764452
16.004000,-0.012293,0.015255,0.764992
16.006000,-0.012384,0.014832,0.765541
16.010000,-0.012598,0.013958,0.766667
16.012000,-0.012598,0.013958,0.766667
16.012000,-0.012720,0.013508,0.767243
16.014000,-0.012849,0.013049,0.767825
16.016000,-0.012988,0.012583,0.768416
16.020000,-0.013135,0.012110,0.769017
16.020000,-0.013293,0.011629,0.769629
16.022000,-0.013460,0.011141,0.770255
16.024000,-0.013639,0.010645,0.770900
16.026000,-0.013829,0.010142,0.771564
16.030000,-0.014030,0.009630,0.772248
16.032000,-0.014277,0.009044,0.772902
16.032000,-0.014557,0.008402,0.773531
16.034000,-0.014860,0.007720,0.774137
16.038000,-0.015148,0.007040,0.774652
16.040000,-0.015416,0.006370,0.775079
16.040000,-0.015663,0.005716,0.775424
16.042000,-0.015887,0.005081,0.775699
16.044000,-0.016087,0.004471,0.775917
16.048000,-0.016263,0.003886,0.776092
16.050000,-0.016414,0.003328,0.776246
16.050000,-0.016540,0.002799,0.776382
16.052000,-0.016639,0.002299,0.776507
16.054000,-0.016713,0.001829,0.776630
16.056000,-0.016761,0.001387,0.776756
16.060000,-0.016784,0.000975,0.776890
16.062000,-0.016782,0.000591,0.777036
16.062000,-0.016758,0.000233,0.777187
16.064000,-0.016714,-0.000100,0.777344
16.066000,-0.016650,-0.000408,0.777508
16.068000,-0.016650,-0.000408,0.777508
16.070000,-0.016467,-0.000956,0.777863
16.072000,-0.016351,-0.001197,0.778057
16.074000,-0.016218,-0.001416,0.778263
16.078000,-0.016071,-0.001616,0.778481
16.078000,-0.015911,-0.001797,0.778714
16.080000,-0.015738,-0.001960,0.778962
16.082000,-0.015553,-0.002105,0.779224
16.084000,-0.015358,-0.002234,0.779500
16.088000,-0.015152,-0.002347,0.779791
16.088000,-0.014939,-0.002446,0.780097
16.090000,-0.014716,-0.002530,0.780418
16.092000,-0.014486,-0.002600,0.780753
16.096000,-0.014249,-0.002658,0.781103
16.096000,-0.014005,-0.002703,0.781466
16.098000,-0.013756,-0.002736,0.781843
16.102000,-0.013503,-0.002759,0.782233
16.102000,-0.013245,-0.002771,0.782637
16.104000,-0.012983,-0.002773,0.783053
16.108000,-0.012718,-0.002765,0.783482
16.108000,-0.012451,-0.002749,0.783923
16.110000,-0.012182,-0.002725,0.784377
16.112000,-0.011912,-0.002692,0.784842
16.114000,-0.011640,-0.002652,0.785320
16.116000,-0.011369,-0.002605,0.785809
16.118000,-0.011097,-0.002551,0.786310
16.122000,-0.010825,-0.002491,0.786823
16.122000,-0.010554,-0.002424,0.787346
16.124000,-0.010284,-0.002351,0.787881
16.126000,-0.010015,-0.002272,0.788426
16.128000,-0.009748,-0.002188,0.788982
16.132000,-0.009483,-0.002098,0.789549
16.132000,-0.009221,-0.002004,0.790126
16.134000,-0.008960,-0.001906,0.790714
16.136000,-0.008703,-0.001804,0.791312
16.138000,-0.008449,-0.001698,0.791921
16.140000,-0.008198,-0.001589,0.792539
16.144000,-0.007950,-0.001477,0.793167
16.144000,-0.007706,-0.001362,0.793806
16.146000,-0.007466,-0.001243,0.794454
16.148000,-0.007230,-0.001122,0.795112
16.150000,-0.006998,-0.000999,0.795780
16.154000,-0.006769,-0.000872,0.796458
16.156000,-0.006545,-0.000744,0.797147
16.156000,-0.006325,-0.000613,0.797846
16.158000,-0.006109,-0.000480,0.798553
16.160000,-0.005897,-0.000346,0.799271
16.162000,-0.005690,-0.000209,0.799997
16.166000,-0.005488,-0.000072,0.800732
16.166000,-0.005289,0.000067,0.801476
16.168000,-0.005096,0.000208,0.802229
16.170000,-0.004906,0.000349,0.802991
16.172000,-0.004722,0.000492,0.803763
16.174000,-0.004541,0.000636,0.804544
16.176000,-0.004365,0.000781,0.805335
16.180000,-0.004193,0.000927,0.806136
16.180000,-0.004025,0.001074,0.806948
16.182000,-0.003861,0.001222,0.807769
16.184000,-0.003702,0.001371,0.808601
16.186000,-0.003546,0.001520,0.809444
16.190000,-0.003395,0.001669,0.810293
16.192000,-0.003249,0.001817,0.811147
16.194000,-0.003106,0.001964,0.812008
16.194000,-0.002968,0.002111,0.812875
16.196000,-0.002834,0.002258,0.813749
16.198000,-0.002703,0.002405,0.814632
16.202000,-0.002576,0.002551,0.815523
16.202000,-0.002452,0.002698,0.816424
16.204000,-0.002331,0.002845,0.817335
16.206000,-0.002213,0.002992,0.818257
16.208000,-0.002098,0.003140,0.819191
16.210000,-0.001986,0.003288,0.820138
16.212000,-0.001879,0.003431,0.821071
16.214000,-0.001776,0.003570,0.821993
16.218000,-0.001677,0.003706,0.822907
16.218000,-0.001580,0.003839,0.823813
16.220000,-0.001484,0.003974,0.824731
16.222000,-0.001694,0.004166,0.825615
16.224000,-0.002208,0.004408,0.826471
16.228000,-0.002850,0.004669,0.827196
16.228000,-0.003583,0.004947,0.827782
16.230000,-0.004372,0.005243,0.828222
